code,energy_kcal_100g,energy_100g,fat_100g,saturated_fat_100g,carbohydrates_100g,sugars_100g,proteins_100g,salt_100g,sodium_100g,predict
3760188080283,180.0,753.0,0.06,0.007,67.1,62.6,0.04,0.015,0.006,3
95025601,286.0,1197.0,0.8,0.0,67.0,55.0,0.0,0.0,0.0,3
7350071060179,391.0,1636.0,3.0,0.0,6.0,0.0,85.0,0.2,0.08,2
3578540000080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8436021060020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
79400189455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2000091017190,502.0,2100.0,32.45,9.02,36.55,18.04,13.88,0.46,0.184,2
8405180000017,900.0,3766.0,100.0,14.0,0.0,0.0,0.0,0.0,0.0,0
7501008845905,530.0,2218.0,35.0,13.0,48.0,0.0,5.0,0.0,0.0,2
5411431168019,139.0,582.0,5.0,2.7999999523163,1.0,0.5,22.0,3.0,1.2,3
80793792597,22.535211267606,94.0,0.0,0.0,6.1971830985915,6.1971830985915,0.0,0.0,0.0,1
5603493007133,53.0,222.0,0.5,0.16,9.6,6.2,0.9,0.03,0.012,1
710283650558,390.0,1630.0,8.1,3.33,66.7,18.1,5.71,0.81,0.324,2
848737005123,263.0,1100.0,4.39,0.0,45.61,1.75,8.77,0.8325,0.333,3
8026921000037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
676280027084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8000965270274,186.0,778.0,0.5,0.1,47.0,33.0,1.9,0.0,0.0,3
6952128504592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
70640013791,80.0,335.0,0.0,0.0,20.0,15.0,0.0,0.0254,0.01016,1
7503022493049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4337182057666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4005900555915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3417441312420,291.0,1218.0,12.9,2.9,30.8,4.1,10.9,1.16,0.464,3
8009363000209,415.0,1736.0,19.0,11.0,52.0,20.0,7.5,0.7,0.28,2
8606101905316,48.3,202.0,0.0,0.0,11.5,11.3,0.3,0.07,0.028,1
72945612877,281.6901,1179.0,3.5211,0.7042,53.5211,5.6338,8.4507,1.26760575,0.5070423,3
8003496094029,27.0,113.0,0.2,0.0,4.3,4.3,1.5,0.42,0.168,1
27009185,443.0,1854.0,17.0,11.0,69.0,46.0,3.1,0.79,0.316,2
3596710130009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8001280024221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3770001283920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4250442210239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3760114993793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
850029739272,432.43243243243,1809.0,24.324324324324,6.7567567567568,51.351351351351,13.513513513514,10.810810810811,0.6081081081081,0.24324324324324,2
8594043791923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
91579447,310.0,1297.0,30.0,21.0,2.6,2.5,6.8,1.3,0.52,3
4311501649671,113.0,473.0,0.5,0.30000001192093,0.10000000149012,0.0,27.0,0.1,0.04,1
3425478306060,253.0,1059.0,0.0,0.0,62.0,58.0,0.0,0.0,0.0,3
9344851000262,54.0,226.0,0.4,0.2,15.3,2.5,1.8,0.1,0.04,1
11150227698,429.0,1795.0,7.14,0.0,78.57,7.14,7.14,2.6775,1.071,2
0725439990325,188.0,787.0,0.0,0.0,50.0,37.5,0.0,1.1725,0.469,3
3760279580517,551.0,2305.0,37.0,14.0,46.0,40.0,12.0,0.2,0.08,2
11161402282,217.0,908.0,11.59,7.25,26.09,20.29,4.35,0.235,0.094,3
717604042014,266.66666666667,1116.0,20.0,5.0,23.333333333333,20.0,0.0,1.0416666666667,0.41666666666668,3
8410300355861,182.0,761.0,9.4,5.8,1.4,0.8,10.0,1.1,0.44,3
4008137004843,2.0,8.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,1
6149758548786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
631656500714,380.0,1590.0,9.5,5.5,53.26,15.21,19.56,0.25,0.1,2
2696417028621,189.0,791.0,15.0,5.8,4.5,0.7,9.1,2.1,0.84,3
3038359012266,353.0,1477.0,0.8,0.2,78.0,0.2,8.0,0.01,0.004,2
3178530411768,453.0,1895.0,23.0,2.1,56.0,31.0,5.4,0.63,0.252,2
758108679115,50.0,209.0,0.0,0.0,13.33,11.67,0.0,0.0,0.0,1
8711521970728,448.0,1874.0,13.2,6.4,73.1,30.8,7.9,0.0,0.0,2
84114902122,500.0,2092.0,28.571428571429,1.7857142857143,53.571428571429,3.5714285714286,7.1428571428571,1.3392857142857,0.53571428571428,2
7613287228512,488.0,2042.0,23.3,12.8,64.9,57.6,4.1,0.3,0.12,2
7613034078520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
60383093518,133.3333,558.0,13.3333,2.6667,6.6667,0.0,0.6667,4.0,1.6,3
8003600015742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8712857972707,35.0,146.0,0.0,0.0,8.7,8.6,0.0,0.0,0.0,1
72999493033,93.75,392.0,9.375,0.0,6.25,0.0,0.0,1.953125,0.78125,1
3329260205404,308.0,1289.0,25.6,9.1,3.5,0.4,15.9,1.6,0.64,3
3560070427048,539.0,2242.0,35.0,21.0,46.0,44.0,6.1,0.05,0.02,2
4011800523213,430.0,1808.0,14.8,9.8,67.1,35.9,5.1,0.4,0.16,2
5900379122219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7702189056313,486.486486486486,2035.0,18.9189189189189,0.0,64.8648648648649,0.0,8.10810810810811,0.0,0.0,2
8410087362946,270.0,1130.0,4.8,0.8,45.0,4.7,10.0,1.3,0.52,3
3560071236632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3760074973033,1013.0,4238.0,65.0,40.0,23.59,22.74,4.3,0.16,0.064,0
8001505000146,545.0,2280.0,33.0,5.5,55.0,53.0,5.4000000953674,0.0,0.0,2
7350106352019,81.0,339.0,1.20000004768372,0.800000011920929,9.30000019073486,9.10000038146973,8.0,0.0,0.0,1
9100000076003,103.0,431.0,0.5,0.0,18.0,18.0,5.5,3.25,1.3,1
7613269696155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
79729100711,356.0,1490.0,2.22,0.0,82.22,22.22,4.44,0.6675,0.267,2
8016026035447,192.0,803.0,12.0,5.1,3.0,0.5,18.0,0.86,0.344,3
4061459458800,386.0,1615.0,0.5,0.20000000298023,89.0,26.0,5.5,0.1,0.04,2
8422823280308,29.0,121.0,0.0,0.0,7.3000001907349,7.3000001907349,0.0,0.0020000000949949,0.0008000000379979,1
7310860005804,515.0,2118.0,57.0,19.0,0.3,0.3,0.2,0.98,0.392,2
41220986958,91.666666666667,384.0,3.3333333333333,2.0833333333333,12.083333333333,11.666666666667,3.75,0.19791666666667,0.079166666666668,1
5410146417061,72.0,301.0,0.9,0.5,11.7,11.4,4.3,0.16,0.064,1
3294222229180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8412640005000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8003240091366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
162830300819000009,400.0,1674.0,36.0,23.0,0.8,0.5,23.9,1.5,0.6,2
3032230100264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13816469,572.9,2397.0,41.7,25.7,46.6,34.0,6.5,0.01,0.004,0
27164322793,321.0,1343.0,21.43,14.29,3.57,0.0,32.14,2.3225,0.929,2
3234510041216,268.0,1121.0,16.0,7.3,19.0,1.7,11.0,0.9,0.36,3
7613039833865,438.0,1833.0,13.0,2.5,60.0,23.0,17.0,0.3,0.12,2
9511804614627,351.0,1469.0,11.0,1.0,4.0,4.0,50.0,0.0,0.0,2
5032486010100,190.0,795.0,10.7,6.2,19.7,13.9,3.9,0.14,0.056,3
5902837707648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
41220253005,500.0,2092.0,33.333333333333,0.0,41.666666666667,0.0,16.666666666667,0.0,0.0,2
5060229013682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3580281210376,653.0,2732.0,52.5,3.9,18.7,4.6,21.4,0.05,0.02,0
41250939658,333.33333333333,1395.0,0.0,0.0,80.0,56.666666666667,3.3333333333333,0.125,0.05,2
838948000093,320.0,1339.0,0.5,0.1,75.0,69.0,4.2,0.25,0.1,2
8426904170175,365.0,1527.0,4.7,0.67,67.0,0.0,0.0,0.0,0.0,2
4260431675444,360.0,1506.0,13.0,1.3,38.0,30.0,15.0,0.0,0.0,2
3596710455416,206.0,862.0,5.1,3.6,26.2,6.2,13.1,48.6800000000001,19.472,3
0725439994071,82.0,343.0,3.53,1.76,2.94,2.94,10.0,0.08,0.032,1
62639316587,232.0,973.0,16.9,7.04,1.41,0.0,16.2,662.0,265.0,3
3257650084950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3301221001508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4056489532897,133.0,556.0,10.6,0.8,1.2,0.6,4.8,1.6,0.64,3
2002647007365,151.78571428571,635.0,8.9285714285714,2.6785714285714,0.89285714285714,0.0,16.964285714286,1.25,0.5,3
94643416670,56.0,234.0,2.11,1.06,3.52,0.7,6.34,1.0575,0.423,1
8422237255213,88.0,368.0,2.7,1.6,6.6,0.9,9.4,0.4,0.16,1
5055003704030,422.0,1766.0,18.5,8.42,52.4,1.9,21.6,2.34,0.936,2
8437016317105,477.0,1996.0,40.0,15.68,4.12,1.86,25.1,3.5,1.4,2
23923401112,11.111111111111,46.0,0.0,0.0,2.5,2.5,0.0,0.25694444444445,0.10277777777778,1
8050534615272,428.0,1791.0,34.0,26.8,1.0,1.0,30.4,2.2,0.88,2
8005100010333,376.0,1573.0,37.0,5.0,7.0,2.0,3.0,0.0,0.0,2
00380012101004808741,263.0,1100.0,19.0,6.6,0.0,0.0,23.0,1.8,0.72,3
8000380003778,527.0,2205.0,32.0,24.0,49.0,31.0,7.4,0.24,0.096,2
8033406475518,389.0,1628.0,4.5,1.0,66.6,9.0,0.2,4.5,1.8,2
2276738028076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4001686307922,343.0,1435.0,0.5,0.1,77.0,46.0,6.9,0.0,0.0,2
5060317352808,129.0,540.0,3.9000000953674,1.1000000238419,1.6000000238419,0.60000002384186,22.0,1.8999999761581,0.75999999046324,3
0032795162014,464.28571428571,1943.0,17.857142857143,5.3571428571429,75.0,39.285714285714,3.5714285714286,1.1607142857143,0.46428571428572,2
4260646760911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8051763008248,231.0,967.0,12.0,11.0,28.0,26.0,2.4,0.11,0.044,3
5705830000170,2.0,9.0,0.0,0.0,0.5,0.5,0.0,0.05,0.02,1
8050847050357,369.0,1544.0,1.0,0.2,80.0,5.0,8.0,1.5,0.6,2
5411681035000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3760092215573,559.0,2339.0,49.0,8.7,10.7,1.4,6.0,0.05,0.02,0
855036005686,300.0,1255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
61968545217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
855908006810,351.85185185185,1472.0,0.92592592592593,0.0,79.62962962963,0.0,5.5555555555556,0.0,0.0,2
850017715271,100.0,418.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1
3302740460029,113.0,473.0,2.8,1.0,0.5,0.5,22.0,1.8,0.72,1
7611422277012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4061459147544,233.0,975.0,9.8,6.8,32.0,32.0,3.5,0.13,0.052,3
78742349442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2000000098778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3564706508309,46.0,214.0,0.5,0.1,10.0,10.0,0.7,0.01,0.004,1
8076809571197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17008,578.94736842105,2422.0,44.736842105263,18.421052631579,44.736842105263,36.842105263158,7.8947368421053,0.16447368421053,0.065789473684212,0
3033491128974,95.0,397.0,0.0,2.0,0.0,13.2,3.6,0.13,0.052,1
719665000590,383.33,1604.0,0.0,0.0,86.67,86.67,10.0,0.381,0.1524,2
8722700083375,63.0,264.0,3.5,0.3,5.4,1.3,2.3,1.0,0.4,1
5900084050142,94.0,393.0,3.4,0.2,9.7,9.5,3.9,2.4,0.96,1
2183813002756,232.0,971.0,20.0,8.0,1.5,0.5,12.0,2.0,0.8,3
8413376022606,372.0,1556.0,31.0,21.5,1.2,0.5,22.0,1.5,0.6,2
8034135320025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4901577073557,59.0,247.0,5.4,0.0,0.0,0.0,0.5,0.0,0.0,1
3375160803035,181.0,757.0,18.0,13.0,3.3,0.8,0.8,0.5,0.2,3
8421384273705,234.2,980.0,10.6,3.5,1.0,0.5,33.7,3.6,1.44,3
5412339100019,270.0,1130.0,0.14,0.0,67.22,58.59,0.0,0.0,0.0,3
72058610791,333.33333333333,1395.0,0.0,0.0,83.333333333333,0.0,0.0,0.41666666666668,0.166666666666672,2
8480000159670,22.0,94.0,0.0,0.0,2.8,0.7,1.6,0.51,0.204,1
8904004442212,240.0,1004.0,20.0,2.5,9.0,0.0,7.0,0.2875,0.115,3
3700036901582,132.0,553.0,3.0,2.2,22.6,18.0,3.4,0.125,0.05,3
2456512050954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3560071177416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
842798104092,392.86,1644.0,28.57,17.86,3.57,0.0,25.0,1.4514,0.58056,2
8008101006879,351.0,1469.0,1.0,0.34,70.0,4.0,0.01,0.0,0.0,2
4316268493314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8012591900203,202.0,845.0,10.0,3.0,0.1,0.0,28.0,5.7,2.28,3
11225022210,269.0,1125.0,3.85,0.0,50.0,7.69,11.54,1.2025,0.481,3
00440844,304.0,1272.0,16.0,6.6,26.9,3.7,12.3,1.23,0.492,3
2218909005417,241.0,1008.0,21.0,7.9,2.0,0.0,11.0,1.7,0.68,3
0203110013124,413.0,1728.0,14.0,8.0,55.0,11.0,15.0,1.8,0.72,2
8032089001236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
33984010529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8480000593207,244.0,1021.0,18.0,6.5,7.3,1.1,13.2,2.0,0.8,3
9310645338323,122.28571428571,512.0,3.9142857142857,2.4,16.4,0.51428571428571,4.1142857142857,0.375,0.15,3
2412535006224,403.0,1686.0,40.0,3.2,0.0,0.0,11.0,1.7,0.68,2
8594060910048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4820156633695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8005840003329,332.0,1389.0,20.0,12.0,20.0,18.0,16.6,0.26,0.104,2
8051763001614,273.0,1142.0,1.3,0.3,55.0,1.7,9.0,0.0,0.0,3
2264261031625,331.0,1376.0,25.0,18.0,1.5,0.5,25.0,0.0,0.0,2
8014190018808,85.0,356.0,11.0,1.6,44.0,1.2,15.0,0.78,0.312,1
58449772064,400.0,1674.0,3.3333333333333,0.0,86.666666666667,23.333333333333,6.6666666666667,1.0833333333333,0.43333333333332,2
708938016604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6194001801453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7310867001823,0.0,200.0,1.5,1.0,4.9,4.9,3.5,0.1,0.04,1
5060430290780,40.0,167.0,0.6,0.1,7.2,1.7,3.3,0.2,0.08,1
8017596117045,66.0,276.0,0.2,0.0,14.5,14.1,0.7,0.0,0.0,1
5411361950708,48.0,201.0,0.2,0.1,10.3,9.0,0.6,0.01,0.004,1
7790310006870,472.0,1980.0,32.4,2.8,38.8,0.0,6.0,0.652,0.261,2
4710678220339,640.0,2678.0,50.0,0.0,50.0,20.0,5.0,6.6,2.64,0
41497092338,250.0,1046.0,16.67,8.33,16.67,0.0,0.0,0.0,0.0,3
41260380716,100.0,418.0,0.0,0.0,30.0,10.0,10.0,0.25,0.1,1
52100023335,321.0,1343.0,17.0,3.0,30.0,10.0,12.0,0.03,0.012,2
77290913204,476.0,1992.0,23.81,4.76,54.76,40.48,16.67,0.8325,0.333,2
8423086007930,49.0,205.0,1.6,1.1,4.7,4.7,3.9,0.13,0.052,1
5400101245556,0.0,1258.0,27.0,3.1,4.3,1.7,8.7,1.7,0.68,3
8011515936830,342.0,1431.0,1.4,0.8,62.0,2.2,22.0,0.0,0.0,2
3292590839161,133.0,556.0,6.6,1.9,16.0,2.6,2.0,0.95,0.38,3
3352396200098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
64217007030,333.33333333333,1395.0,0.0,0.0,0.0,0.0,44.444444444444,0.0,0.0,2
13294843,335.0,1402.0,5.9,0.5,44.3,2.4,18.6,0.01,0.004,2
7896205722198,358.0,1500.0,1.88,0.75,73.8,0.0,11.2,0.0508,0.0203,2
4099100164084,297.87234042553,1246.0,4.7872340425532,0.53191489361702,54.255319148936,7.4468085106383,10.63829787234,1.063829787234,0.4255319148936,3
05660106,45.070422535211,189.0,0.0,0.0,12.112676056338,12.112676056338,0.0,0.049295774647888,0.0197183098591552,1
0010300938644,500.0,2092.0,35.71,3.57,39.29,28.57,14.29,1.0275,0.411,2
41498220853,358.0,1498.0,0.94,0.0,77.36,13.21,5.66,1.6975,0.679,2
0004000127590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0048107177638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5010251567622,497.0,2079.0,22.9,11.9,64.5,22.4,7.0,0.45,0.18,2
5056307364166,333.333333333333,1395.0,0.833333345750968,0.833333345750968,8.33333333333333,0.833333345750968,75.0,0.0,0.0,2
30034050948,21.0,88.0,0.0,0.0,4.58,2.5,0.83,0.145,0.058,1
6009809220750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6408430408559,0.0,0.0,12.0,0.0,19.0,18.0,4.8,0.3,0.12,1
0040000015024,472.0,1975.0,22.22,8.33,61.11,52.78,8.33,0.59,0.236,2
847597010254,74.0,310.0,0.0,0.0,17.57,0.68,2.03,0.0,0.0,1
0726191042260,54.968287526427,230.0,1.2684989429175,1.2684989429175,10.14799154334,8.4566596194503,0.84566596194503,0.14270613107823,0.057082452431292,1
58744154992,140.0,586.0,0.0,0.0,35.0,26.0,1.0,1.25,0.5,3
4013200387013,359.0,1502.0,1.5,0.2,69.0,0.8,13.0,0.1,0.04,2
8410076471642,227.0,960.0,3.8,1.3,40.4,3.6,6.7,1.83,0.732,3
2160919017105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
29155859,819.0,3427.0,91.0,15.0,0.1,0.1,0.1,0.0,0.0,0
5057753125189,401.0,1678.0,14.3,5.1,59.4,30.6,6.8,0.1,0.04,2
721557340301,40.0,167.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,1
8005811007172,386.0,1615.0,52.3,11.29,1.52,0.4,21.45,2.26,0.904,2
76410903750,500.0,2092.0,21.43,7.14,67.86,25.0,7.14,1.0725,0.429,2
2055982017452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8008820036096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4099200191621,374.0,1565.0,3.1,2.1,3.5,2.6,83.0,0.52,0.208,2
5400119566353,281.0,1176.0,29.0,4.1,2.9,0.5,1.2,2.7,1.08,3
8008743002574,512.0,2142.0,26.2,16.5,60.6,59.4,6.5,0.27,0.108,2
20242190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
20192402,250.0,1046.0,0.0,0.0,58.0,47.0,1.4,0.01,0.004,3
70322005175,286.0,1197.0,28.57,8.93,7.14,3.57,0.0,1.4275,0.571,3
2249123003972,342.0,1431.0,28.9,12.7,0.8,0.6,19.7,2.9,1.16,2
11110827647,357.0,1494.0,0.0,0.0,78.57,0.0,7.14,5.17144,2.068576,2
3325096011240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
97421090505,418.0,1749.0,16.36,8.18,54.55,27.27,18.18,0.6825,0.273,2
8423759056074,267.0,1117.0,20.1,7.2,2.9,1.7,23.0,4.3,1.72,3
0858666000106,166.6667,697.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,3
3245678172650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
656905640645,85.0,356.0,0.0,0.0,20.0,0.77,2.31,0.0,0.0,1
3701261800084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2000112820013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0018627534198,194.44,814.0,6.94,0.7,34.72,3.8,4.17,1.0936,0.43744,3
5400141216189,62.0,259.0,0.5,0.5,14.0,12.0,0.5,0.5,0.2,1
03936368,34.0,142.0,0.30000001192093,0.20000000298023,4.6999998092651,4.6999998092651,3.0999999046326,0.12999999523163,0.051999998092652,1
89674050191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6111264271113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15400860970,147.0,615.0,0.0,0.0,35.29,23.53,0.0,2.3525,0.941,3
41498157432,48.0,201.0,1.6,0.4,7.2,0.0,1.6,0.82,0.328,1
3700256735875,1.0,4.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,1
19160252,412.0,1724.0,9.0,1.0,73.2,24.3,6.7,18.0,7.2,2
0205115607971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4316268626019,644.0,2661.0,56.3,4.7,6.0,4.6,24.0,1.0,0.4,0
3222472462422,85.0,356.0,3.2,2.1,11.0,11.0,3.0,0.12,0.048,1
2296042022768,239.0,1000.0,12.03,3.4,0.9,0.56,31.78,0.81,0.324,3
8003170070882,288.0,1205.0,13.0,8.0,32.0,6.1,10.0,1.5,0.6,3
17383585,415.0,1736.0,4.4,0.5,89.0,59.0,3.0,0.1,0.04,2
628667404025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
860006331825,400.0,1674.0,33.333333333333,0.0,26.666666666667,20.0,0.0,3.5,1.4,2
3760318840107,240.0,1004.0,10.0,4.0,23.2,4.6,13.0,1.2,0.48,3
4104060031632,100.0,420.0,4.0,2.6,11.7,11.4,4.2,0.15,0.06,1
8056098700386,343.0,1435.0,3.5,0.5,63.0,0.8,10.0,0.01,0.004,2
3292590941451,389.0,1628.0,5.4,2.8,77.0,27.0,7.3,0.47,0.188,2
0044219009027,20.0,84.0,0.0,0.0,0.0,0.0,0.0,4.5,1.8,1
2247887003450,4.0,17.0,11.0,4.0,0.5,0.5,18.0,18.0,7.2,1
8412596000098,406.0,1699.0,18.0,1.7,50.0,45.0,8.0,0.1,0.04,2
0044000046521,310.34,1298.0,0.0,0.0,79.31,44.83,3.45,0.7874,0.31496,3
7203672879,304.0,1272.0,0.0,0.0,73.91,47.83,4.35,0.2175,0.087,3
3770019076088,69.0,289.0,0.5,0.0,24.0,19.0,0.5,0.0,0.0,1
634438677581,327.0,1368.0,2.8,0.5,61.1,3.1,12.6,0.0,0.0,2
37600187213,113.0,473.0,6.1,2.35,9.39,0.47,4.23,1.1975,0.479,1
2060331139136,81.0,339.0,2.9,1.7,10.3,10.3,3.4,0.0,0.0,1
0209000034118,398.0,1665.0,30.0,21.3,0.5,0.5,32.0,3.2,1.28,2
9317276002654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
883967381029,0.0,0.0,0.0,0.0,0.42,0.42,0.0,0.005,0.002,1
12614107,217.0,908.0,7.1,3.9,31.1,17.4,7.0,0.0,0.0,3
9310232957722,208.0,870.0,1.8,1.2,9.6,9.5,3.2,0.11,0.044,3
7613413569724,42.0,176.0,1.1,1.0,8.0,6.9,0.0,0.11,0.044,1
3272640210201,52.0,218.0,1.8,0.4,2.8,1.0,5.9,0.75,0.3,1
4607084351323,499.0,2088.0,27.0,17.0,56.0,36.0,8.0,0.77,0.308,2
713733124270,429.0,1795.0,14.29,0.0,71.43,0.0,14.29,0.54356,0.217424,2
91475264011,32.0,134.0,0.0,0.0,8.05,7.63,0.0,0.0,0.0,1
4316268518109,33.0,138.0,0.1,0.1,8.4,8.4,0.4,1.4,0.56,1
8009750931765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3760022903679,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.4,1
8436548163822,372.0,1556.0,28.0,8.8000001907349,1.0,0.5,29.0,4.6999998092651,1.87999992370604,2
7460193525248,0.0,0.0,0.0,0.0,45.4,45.4,0.0,0.0,0.0,1
3250392259501,458.0,1916.0,20.0,3.2,66.0,27.0,7.5,0.8,0.32,2
3104544073623,488.0,2011.0,50.0,21.0,3.1,0.9,6.0,1.1,0.44,2
743209235650,129.03225806452,540.0,3.2258064516129,0.80645161290323,32.258064516129,3.2258064516129,11.290322580645,0.68548387096775,0.2741935483871,3
8437000846406,680.0,2845.0,56.0,8.0,26.0,2.0,18.0,0.01,0.004,0
3462800000432,0.0,452.0,3.1,0.9,1.8,0.6,18.0,1.99898,0.799592,1
8852756401738,411.1,1720.0,9.7,5.7,74.9,34.5,4.6,0.575,0.23,2
8470001691309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4260697372279,437.0,1830.0,24.7,5.67,21.7,9.33,22.0,0.633,0.253,2
0728229014508,536.0,2243.0,32.14,1.79,57.14,10.71,3.57,1.0275,0.411,2
8002270466809,42.0,176.0,0.0,0.0,9.9,9.9,0.0,0.04,0.016,1
762111472816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8411822250306,1500.0,6276.0,36.0,23.0,53.0,28.0,4.6,0.6,0.24,0
2000000050089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8025916124260,651.5,2726.0,61.0,5.0,2.9,2.9,22.0,0.0,0.0,0
41331039109,100.0,418.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1
8052990250851,522.0,2184.0,28.7,8.0,60.8,31.0,5.0,0.1,0.04,2
2603778000685,273.0,1142.0,3.0,2.4,50.6,2.0,9.3,0.7,0.28,3
8001644040126,457.0,1912.0,16.0,2.4,67.0,1.9,9.8,2.8,1.12,2
681131095297,367.0,1536.0,36.67,5.0,10.0,3.33,3.33,2.3325,0.933,2
3271514130706,36.0,152.0,1.3,0.2,4.1,3.9,1.3,0.57,0.228,1
5412479021717,313.0,1310.0,0.0,0.0,72.0,57.0,6.2,0.0,0.0,3
